calendar_DT,trade_ID,security_ID,client_ID,shares_QTY,amount
19-Oct-22,81818,5DSOBOJ9J,H3LT,60,8540
19-Oct-22,81819,IPZZ3GUCQ,N26D,195,4099.2
19-Oct-22,81820,52YQP69YZ,GBX2,470,30402.4
19-Oct-22,81821,C106TOBBZ,AWG6,30,0
19-Oct-22,81822,O557UJ43G,YATW,460,33135.2
19-Oct-22,81823,E3BBGXHIY,10UI,490,3416
19-Oct-22,81824,QHTA96H3N,ONPQ,50,33818.4
19-Oct-22,81825,SRXTCQPNT,KDWP,135,7515.2
19-Oct-22,81826,VGH39T55J,AO8R,340,4921.4
19-Oct-22,81827,W8FPWIU0H,NV6K,45,13422
19-Oct-22,81828,B7V7H499R,CU51,385,4474
19-Oct-22,81829,7ROTDJ7VY,JDRS,5,7158.4
19-Oct-22,81830,U338XM86M,5G21,425,223.7
19-Oct-22,81831,CD54MLU2N,Y7TU,190,10066.5
19-Oct-22,81832,ORXMWVKZ4,V731,230,8724.3
19-Oct-22,81833,T77EMCO14,TPVL,490,16553.8
19-Oct-22,81834,DZ1JPBDPS,V1M6,270,9395.4
19-Oct-22,81835,CUL3NOBV9,R7WR,285,4026.6
19-Oct-22,81836,QLLHZME7V,YQL2,105,17457
19-Oct-22,81837,4LP8DUUL4,IMWV,365,24439.8
19-Oct-22,81838,XEGPVVKTF,E1IA,230,18911.75
19-Oct-22,81839,IEBHCCOY1,XNIJ,325,1454.75
19-Oct-22,81840,EE9K9AT88,MAHW,120,27058.35
19-Oct-22,81841,ZUI6231V3,B7R8,240,26767.4
19-Oct-22,81842,EZRGHAYBS,9OBL,0,2327.6
19-Oct-22,81843,7CX1U2CM0,DCAM,370,13092.75
19-Oct-22,81844,H2E7NQFSE,MWB9,330,17166.05
19-Oct-22,81845,P0GMSBJP2,QPL5,215,22403.15
19-Oct-22,81846,HNKZ8I84H,YYCQ,160,21239.35
19-Oct-22,81847,24LS2J0O7,2MEE,95,8728.5
19-Oct-22,81848,GG89NU5SG,YI1R,145,9711.75
19-Oct-22,81849,2J4WNYOJL,6IPA,100,2955.75
19-Oct-22,81850,MDFVHDSOK,Q2X5,425,9852.5
19-Oct-22,81851,17EJWUXY4,MYKP,400,4363.25
19-Oct-22,81852,62U3NLP5G,V7TB,440,10415.5
19-Oct-22,81853,AS0004LT5,X4IT,125,3518.75
19-Oct-22,81854,VHZFSQHBX,P7NJ,295,3659.5
19-Oct-22,81855,EIY96FG08,Q5C3,70,9289.5
19-Oct-22,81856,2B3SUQUZY,697R,420,10978.5
19-Oct-22,81857,XECZG5612,RADN,190,10320
19-Oct-22,81858,MI3PMZ8RO,PLUD,105,35500.8
19-Oct-22,81859,1ZXLL1WF3,TBX0,460,21052.8
19-Oct-22,81860,IFMXFIS9G,BQHA,305,26419.2
19-Oct-22,81861,XOREFN1OG,3RTQ,265,33849.6
19-Oct-22,81862,8S22ZJT8O,YFF9,25,5779.2
19-Oct-22,81863,20WOQTQJU,YWQX,425,23116.8
19-Oct-22,81864,6H591FXNL,0RSA,240,22291.2
19-Oct-22,81865,JXZ29B56S,RVO5,220,21878.4
19-Oct-22,81866,8EM9A2JIJ,3140,110,25180.8
19-Oct-22,81867,W47LJ6068,VE1O,495,37977.6
19-Oct-22,81868,AL40QTL5Y,TUI9,70,37133.6
19-Oct-22,81869,Z2O53P4V7,9ACS,355,37133.6
19-Oct-22,81870,NR7A9OSNZ,TK7S,100,5863.2
19-Oct-22,81871,8R21TSLPX,C0IW,115,34202
19-Oct-22,81872,5QOD872AH,IY97,280,8306.2
19-Oct-22,81873,W3DNZLUVT,3YJR,145,21009.8
19-Oct-22,81874,OYJFWT8B2,9PM7,115,488.6
19-Oct-22,81875,VKLBVKIQ1,FZ5U,405,21009.8
19-Oct-22,81876,5HYVAYJ7B,G9D9,315,8306.2
19-Oct-22,81877,1BWRCS6R8,FD91,345,35179.2
19-Oct-22,81878,5T38672UK,VBHK,75,39576.6
19-Oct-22,81879,W28AG5BFY,UKW4,170,4518.45
19-Oct-22,81880,SYR2OM5FE,0M46,420,8534.85
19-Oct-22,81881,UO7G3E5S6,4Z6O,250,1171.45
19-Oct-22,81882,BHM6G1PTA,L1T9,325,167.35
19-Oct-22,81883,OCL01VPMO,4ZJ1,455,7028.7
19-Oct-22,81884,RT8JB0KAV,UMGL,365,3179.65
19-Oct-22,81885,4ILDV2DHT,3HIA,325,4513.5
19-Oct-22,81886,XXSTP4ZVB,8IQF,120,13039
19-Oct-22,81887,FK0DLHX2A,KYZU,125,3510.5
19-Oct-22,81888,4U00UVPXV,LMCD,110,250.75
19-Oct-22,81889,9JET8DIEC,26N5,435,7271.75
19-Oct-22,81890,9CYDF10FY,I8GS,20,11283.75
19-Oct-22,81891,U1A2CH26F,LDYY,225,10782.25
19-Oct-22,81892,EE1SYZI4Q,31LN,110,12788.25
19-Oct-22,81893,YEV9EMRU9,52PI,260,21815.25
19-Oct-22,81894,O2MLSSBZM,3SN1,485,18555.5
19-Oct-22,81895,6DKP9LTYM,TDG1,350,2507.5
19-Oct-22,81896,M312CLY2V,9884,260,14543.5
19-Oct-22,81897,4LOF2A2J9,2Q8K,10,22066
19-Oct-22,81898,N4BB81UI9,WT5R,15,3761.25
19-Oct-22,81899,X5Z9RLQ30,21FD,375,17051
19-Oct-22,81900,S2DMQ6N1N,XZWW,465,19809.25
19-Oct-22,81901,H0S3E330P,DMG4,280,410.9
19-Oct-22,81902,1UQR8PD34,SS6S,330,3404.6
19-Oct-22,81903,Z7Y3VWP8U,4NYH,420,4637.3
19-Oct-22,81904,BRYSPD626,9FDU,420,1291.4
19-Oct-22,81905,Q1TFD1O03,9UPS,5,763.1
19-Oct-22,81906,J8ELAEEDI,VQK1,285,3874.2
19-Oct-22,81907,X45W68G7X,BCL7,440,1115.3
19-Oct-22,81908,JGYJURUS8,5X9R,30,117.4
19-Oct-22,81909,BQAWQMF7Z,2NRC,400,1291.4
19-Oct-22,81910,M84L3HWWD,VUCL,40,5811.3
19-Oct-22,81911,UF3339GF0,L2FW,235,5576.5
19-Oct-22,81912,MKY8VX749,KED5,275,4343.8
19-Oct-22,81913,RYGLMA35S,VQRU,125,293.5
19-Oct-22,81914,AD3SEO2C6,8O7A,0,2935
19-Oct-22,81915,JXPB47G7E,KXQK,185,749.2
19-Oct-22,81916,49T3SRSPK,CS9O,195,6274.55
19-Oct-22,81917,3BVU8Q2G3,H7JN,160,4401.55
19-Oct-22,81918,XWX8UOG5N,P0UK,235,0
19-Oct-22,81919,UEAZ7R2RM,1RPC,340,4214.25
19-Oct-22,81920,86DQYPR8X,GBEE,130,3184.1
19-Oct-22,81921,PH6WINA1G,WX5Z,45,7304.7
19-Oct-22,81922,CIB6SL21M,HEW4,485,1498.4
19-Oct-22,81923,C2MAJ15Y7,6ZF7,330,3839.65
19-Oct-22,81924,DXYQ3AI7C,HVEQ,490,8645.15
19-Oct-22,81925,Z7TXBWRNJ,0ERV,210,8444.1
19-Oct-22,81926,JKC3BNCMZ,SAN4,210,2613.65
19-Oct-22,81927,24JBEK4Y3,DK0A,425,6232.55
19-Oct-22,81928,QOOB91FG9,7KLT,460,8645.15
19-Oct-22,81929,J3K56XO2D,WNSC,135,15882.95
19-Oct-22,81930,HOJ697CWC,S03I,70,17491.35
19-Oct-22,81931,TB33QZ39M,P5CX,220,7446.25
19-Oct-22,81932,JYDDHJ94U,JK3O,120,19360.25
19-Oct-22,81933,V6IJPQJV5,84ZY,355,27700.05
19-Oct-22,81934,WMAC0BYBS,GK39,50,24721.55
19-Oct-22,81935,RQ681YS4A,0LXX,100,17573.15
19-Oct-22,81936,YHVNSS624,D3QS,230,11020.45
19-Oct-22,81937,N6FVWG10T,6TC7,325,12211.85
19-Oct-22,81938,U170NYTE9,EVS9,65,2382.8
19-Oct-22,81939,C5W01QM5E,XFCG,360,24125.85
19-Oct-22,81940,NYBV7IU8G,PG6H,170,17871
19-Oct-22,81941,JBCW4ZBFW,I8L2,200,504
19-Oct-22,81942,73EC2KBWF,RXYS,495,546
19-Oct-22,81943,XQJZ0MCQ8,XQGI,475,390
19-Oct-22,81944,L642K8PVC,1KCV,360,558
19-Oct-22,81945,IAW052IX3,0NRU,110,258
19-Oct-22,81946,YE1KGRFWE,W9IW,470,576
19-Oct-22,81947,6T1V5P739,3SE5,10,132
19-Oct-22,81948,F0R64BDVC,U9HO,390,114
19-Oct-22,81949,V98K7JLG6,PUWK,225,13685
19-Oct-22,81950,NLE46IFSD,71Q7,325,8452.5
19-Oct-22,81951,WMMMY9G5F,8ZSH,235,14288.75
19-Oct-22,81952,R81G92NVE,NV7A,400,16502.5
19-Oct-22,81953,K31XYO2JG,M75T,475,11471.25
19-Oct-22,81954,667P1EZE3,55I3,35,3622.5
19-Oct-22,81955,NCSRNMF4O,VFPS,345,19118.75
19-Oct-22,81956,6AM23I243,CRMX,400,9861.25
19-Oct-22,81957,OBV6SDLB6,CBB2,120,785.7
19-Oct-22,81958,RMHH6CD1C,5A6U,420,1062.15
19-Oct-22,81959,SVH84XNDL,QNCU,5,1120.35
19-Oct-22,81960,VZGW3JPNJ,U1AW,0,727.5
19-Oct-22,81961,1PYMC8L8G,IB0C,55,1091.25
19-Oct-22,81962,SRC287P77,XJ6U,235,1324.05
19-Oct-22,81963,VBTAG51OU,IKN4,145,1236.75
19-Oct-22,81964,KP1X2BO8A,EWY5,10,1149.45
19-Oct-22,81965,OO8WPM664,8LO0,100,1440.45
19-Oct-22,81966,YDYUKKO8G,KW9L,325,1149.45
19-Oct-22,81967,OYDFRU17A,IPXU,210,24267.6
19-Oct-22,81968,WFRQLT21Y,R3PO,250,20800.8
19-Oct-22,81969,72K8YHHK9,8QNY,375,25134.3
19-Oct-22,81970,DXINGBAN8,BDGN,105,24556.5
19-Oct-22,81971,NFXRSG15B,VBYL,140,12133.8
19-Oct-22,81972,HRKP9V3CI,9PDK,140,2022.3
19-Oct-22,81973,LZGYHXF0N,MVBN,20,1155.6
19-Oct-22,81974,K2R3GD9QQ,8VWL,210,31560.5
19-Oct-22,81975,UV58HH7HO,ADV9,430,27476.2
19-Oct-22,81976,UFPV5BHT0,36I0,420,22649.3
19-Oct-22,81977,JWR2YKKQL,6CV2,200,30075.3
19-Oct-22,81978,BZEAID7KB,XEOU,100,9282.5
19-Oct-22,81979,0BT46WMWD,8KJI,70,19616.6
19-Oct-22,81980,EACI2Q6FK,LUET,395,2737.2
19-Oct-22,81981,1CCEDF406,7KR2,250,912.4
19-Oct-22,81982,TDV16ZN1V,A675,125,13686
19-Oct-22,81983,14AXOF05Y,T5YT,475,31934
19-Oct-22,81984,UPNSOEKSS,VJG9,180,40601.8
19-Oct-22,81985,DNL2MPFFG,QPEB,325,27372
19-Oct-22,81986,4158U2ZBQ,RHI2,210,8211.6
19-Oct-22,81987,BA9JF2HK0,268S,390,17335.6
19-Oct-22,81988,JWFUSJRUA,2LXC,460,43795.2
19-Oct-22,81989,QE9V1RYN9,OM0K,410,9853.2
19-Oct-22,81990,IR23GRQUC,L1UP,490,11573.6
19-Oct-22,81991,PSFOZIB1N,GWJE,35,1251.2
19-Oct-22,81992,DIB0MODH6,IMXS,465,11104.4
19-Oct-22,81993,77GKH7944,RZUG,110,11260.8
19-Oct-22,81994,GQZJUSEIV,7B74,0,9540.4
19-Oct-22,81995,RJ9H4QIE1,095G,305,9853.2
19-Oct-22,81996,2W7YOPDN7,MC5H,350,14701.6
19-Oct-22,81997,Z2O53P4V7,0XZW,290,13137.6
19-Oct-22,81998,N8FY7X0GC,ZIGB,105,8289.2
19-Oct-22,81999,I5JIE5WFB,4P8J,425,11317.6
19-Oct-22,82000,DWJ6ZDNLB,JI67,485,33144.4
19-Oct-22,82001,ND3KKTPHG,P6R5,410,0
19-Oct-22,82002,25FNAEB2V,S82Z,465,23443.6
19-Oct-22,82003,KGFAQS88H,MPQ0,440,11721.8
19-Oct-22,82004,J967QO7RS,OZQV,330,7275.6
19-Oct-22,82005,RMW53UQP5,Z704,205,26677.2
19-Oct-22,82006,BBR5AGCCM,66T8,170,12934.4
19-Oct-22,82007,Y06L6P31M,SEZE,320,39969
19-Oct-22,82008,LNIG83MJ9,7HAV,315,43965.9
19-Oct-22,82009,C6H2LLOLA,F9TE,470,36860.3
19-Oct-22,82010,Q8W0CHT40,4CXN,130,43965.9
19-Oct-22,82011,SJUV7W57T,ML8C,320,19540.4
19-Oct-22,82012,6I7X2HF93,F9WE,60,16431.7
19-Oct-22,82013,H55O20VIW,XIRZ,220,25313.7
19-Oct-22,82014,R3W77TQCP,M1FW,200,5773.3
19-Oct-22,82015,LF0O0UCPR,RP2D,210,16875.8
19-Oct-22,82016,ACS9QXFAP,13PL,10,11826.6
19-Oct-22,82017,V3NRTVWWP,XQH3,160,20310.9
19-Oct-22,82018,MTBKAZ2CB,GHUU,305,24424.5
19-Oct-22,82019,BBCQGDRS1,LW8M,430,514.2
19-Oct-22,82020,R0I6VHFYT,ZC2M,360,13626.3
19-Oct-22,82021,6MP1N8DL5,4NN7,445,257.1
19-Oct-22,82022,QAU1UK87E,Z0MC,415,7198.8
19-Oct-22,82023,78MWEH3DY,GREQ,480,14397.6
19-Oct-22,82024,TLX4PX6BK,3OG4,110,22110.6
19-Oct-22,82025,BXQ6WBHKU,FKEA,215,19539.6
19-Oct-22,82026,IYADAWN04,ZPAC,295,21082.2
19-Oct-22,82027,NTP736CVN,VRLZ,300,19539.6
19-Oct-22,82028,5J5YF4CL8,8.70E+06,310,514.2
19-Oct-22,82029,JYWP9LV8Q,DMJ0,435,11312.4
19-Oct-22,82030,DV6REEH8N,0W00,365,15940.2
19-Oct-22,82031,UP9R1SKW9,DFS0,90,16256.15
19-Oct-22,82032,JKJGJUB7R,FAF9,135,7561
19-Oct-22,82033,7V3ZUYMAC,ZUZM,80,26463.5
19-Oct-22,82034,U6R1113JQ,OLIT,55,26463.5
19-Oct-22,82035,BKP0YHTQS,U1ZA,465,37426.95
19-Oct-22,82036,I7GHQNOOQ,W2W5,485,36292.8
19-Oct-22,82037,M8NKBADBM,3016,35,17012.25
19-Oct-22,82038,560MOV9B3,9JET,10,29487.9
19-Oct-22,82039,EFY4IY5CR,LR6S,265,2268.3
19-Oct-22,82040,S5U5BB3V1,9NLR,15,24195.2
19-Oct-22,82041,9ZYZTJ272,SCXE,5,22304.95
19-Oct-22,82042,DM81DGHK8,NSS6,335,22304.95
19-Oct-22,82043,66E7NET9G,S3DT,345,28353.75
19-Oct-22,82044,XYK3NWYT2,N9DL,245,36670.85
19-Oct-22,82045,46QJQWFQB,CL3S,200,10812
19-Oct-22,82046,X87B13VHM,YW96,400,4833.6
19-Oct-22,82047,JVQPTIKRP,B032,250,10176
19-Oct-22,82048,L1P6B8E6B,59F0,130,4452
19-Oct-22,82049,8PNKPYRFA,UG9Z,425,9667.2
19-Oct-22,82050,AFBJ3KGVQ,8EW0,165,1526.4
19-Oct-22,82051,D64M1PMMY,W9QN,95,11066.4
19-Oct-22,82052,511VPZLS5,YKUH,450,9285.6
19-Oct-22,82053,ZGAZNXOQM,3WQH,45,10303.2
19-Oct-22,82054,JJL6Y2I1J,I1KB,405,28412.35
19-Oct-22,82055,2OWTAY2E4,24IA,130,21938.65
19-Oct-22,82056,IA20E03KL,R7MU,300,25175.5
19-Oct-22,82057,S2K0NQWI4,G9CO,390,7912.3
19-Oct-22,82058,NRNCJ8MLY,2NBG,405,7552.65
19-Oct-22,82059,OK9XR6PQM,EZVA,110,31289.55
19-Oct-22,82060,L8C3EEI90,3LWX,15,32728.15
19-Oct-22,82061,LFCXUT3M7,RJ3M,220,22298.3
19-Oct-22,82062,3VQFNM4O3,4DY4,435,6473.7
19-Oct-22,82063,YXESNPAI1,CQPM,195,12587.75
19-Oct-22,82064,IZ6CNN0SK,G6AH,170,25535.15
19-Oct-22,82065,XRS6OOCC7,S0J7,435,22657.95
19-Oct-22,82066,LY206NM5D,ZDA6,305,7552.65
19-Oct-22,82067,X3VNCZ4GQ,4LU9,295,17982.5
19-Oct-22,82068,PNRUAK83T,GEW6,180,17191.2
19-Oct-22,82069,8AQ4I5W9E,WXFX,30,8444.8
19-Oct-22,82070,A8GV5IMOW,I821,15,17794.4
19-Oct-22,82071,POUR53D38,ICPB,370,25032.8
19-Oct-22,82072,R7LQM7K7V,RBFP,340,2111.2
19-Oct-22,82073,DJZO35QC1,ARLU,75,24429.6
19-Oct-22,82074,J7PRHAZBQ,EZXB,405,7238.4
19-Oct-22,82075,I87E5FG1H,V1TT,425,4825.6
19-Oct-22,82076,DVZ1TERSQ,LY9C,190,9048
19-Oct-22,82077,BE9R13FK7,L8ZC,30,17794.4
19-Oct-22,82078,CTVW48VJH,2LRX,155,6936.8
19-Oct-22,82079,UC7YB3YVW,OOEO,115,12251.4
19-Oct-22,82080,ZPYPNUF7M,HQT0,175,11959.7
19-Oct-22,82081,0G7EZECB6,788F,105,22169.2
19-Oct-22,82082,519B7GCMI,E3IZ,335,12834.8
19-Oct-22,82083,1QCJB3TGY,8CO0,480,12543.1
19-Oct-22,82084,IDVO4L0RN,S1IZ,355,15460.1
19-Oct-22,82085,LQ8GQVJVD,3RY3,470,13126.5
19-Oct-22,82086,AARE4AZDR,XEGN,385,8751
19-Oct-22,82087,FI7NBDPZY,B3MQ,485,4106.7
19-Oct-22,82088,43S70IC8W,K126,305,4738.5
19-Oct-22,82089,U9BN9TF9T,41N1,325,2053.35
19-Oct-22,82090,81ERBZQQ5,EHZ7,175,1684.8
19-Oct-22,82091,8GH5Q4KG6,ODJM,300,4475.25
19-Oct-22,82092,2OW1I5H22,WEHY,365,105.3
19-Oct-22,82093,5K384KKNE,0B6X,220,1158.3
19-Oct-22,82094,VS9122RZU,YXJJ,40,4791.15
19-Oct-22,82095,RSIOVCIRX,1M4K,245,1790.1
19-Oct-22,82096,BSJZMR317,KF8B,115,9329.4
19-Oct-22,82097,W048OF6SB,R508,490,19954.55
19-Oct-22,82098,VHJANM4XG,X1TV,365,5442.15
19-Oct-22,82099,CGHD04SIO,GA0O,215,4923.85
19-Oct-22,82100,R4535X7CH,7QZI,220,22027.75
19-Oct-22,82101,RR3KKWQCX,L5P4,130,2073.2
19-Oct-22,82102,J9XNDO6YN,NMCE,85,12180.05
19-Oct-22,82103,2TQLT96U3,5T11,270,15808.15
19-Oct-22,82104,WC1P5CE38,6W7H,30,4923.85
19-Oct-22,82105,862E921QU,C0Y3,210,29165.5
19-Oct-22,82106,W01RYVQZU,1QA7,190,5384.4
19-Oct-22,82107,4ISM4ZNRT,ZT1C,265,16601.9
19-Oct-22,82108,FZ143IEAL,6467,95,8076.6
19-Oct-22,82109,N720IZISS,457A,170,0
19-Oct-22,82110,KCUF3IN8E,GTHO,5,13012.3
19-Oct-22,82111,W1P6BDRZI,A154,220,29614.2
19-Oct-22,82112,V4BOEX4JL,WP74,195,29614.2
19-Oct-22,82113,O5WCB1DID,YZFK,315,19294.1
19-Oct-22,82114,551BGJBOQ,21F5,0,19742.8
19-Oct-22,82115,H39SPNIWY,21FD,50,25575.9
19-Oct-22,82116,EZYJ8ADJI,QKSN,405,15719.2
19-Oct-22,82117,SRURCODUQ,8TJY,360,21333.2
19-Oct-22,82118,3YXBZR4P8,Y3ZO,410,14035
19-Oct-22,82119,WS2FNCII2,NRZT,55,9824.5
19-Oct-22,82120,RR6IS33PS,KRTY,10,12070.1
19-Oct-22,82121,NNZSB9MCJ,W353,465,17684.1
19-Oct-22,82122,5B7KHNDNH,DXPR,160,2159
19-Oct-22,82123,WJ07J8VXU,U3X5,40,17272
19-Oct-22,82124,5GXRWSX7Q,43JS,440,26771.6
19-Oct-22,82125,0FXI70W1J,SGUB,115,34112.2
19-Oct-22,82126,FONDH1Z63,J4B1,270,16408.4
19-Oct-22,82127,0B7RFRTLE,2MTW,65,20726.4
19-Oct-22,82128,CU4XLA3EO,P62L,405,5613.4
19-Oct-22,82129,JGLGT3O3T,GVI3,315,39725.6
19-Oct-22,82130,IOCLF07TI,LF1E,75,19431
19-Oct-22,82131,0XJ02TR0V,HT77,250,19431
19-Oct-22,82132,EG87IU78E,BAO1,270,13817.6
19-Oct-22,82133,L57L97CKW,H01J,455,3568.5
19-Oct-22,82134,RIYYMR2NM,BCL7,185,6039
19-Oct-22,82135,VZ7VE81W1,64DU,265,7274.25
19-Oct-22,82136,QCJ6XP4LO,I6MS,175,5352.75
19-Oct-22,82137,GLIZ19K8V,IEPF,25,12901.5
19-Oct-22,82138,1KW3Y6FM0,35VF,275,11666.25
19-Oct-22,82139,S4P84BFY1,VQXD,95,10980
19-Oct-22,82140,9X5EZRMNS,YAGV,85,9058.5
19-Oct-22,82141,1YBAV9NJS,CP6F,255,6313.5
19-Oct-22,82142,ZOCRB1E2N,BRC3,465,6862.5
19-Oct-22,82143,RHDWAAI4C,5DAN,70,14886.9
19-Oct-22,82144,B7P7UJMX8,27HR,410,36779.4
19-Oct-22,82145,IDFQ8XBI9,9OXD,430,13573.35
19-Oct-22,82146,EGTDLZCQA,3M54,190,16638.3
19-Oct-22,82147,4CTW4BX64,VE4H,235,5692.05
19-Oct-22,82148,FWZRNNK0K,2GLT,55,12697.65
19-Oct-22,82149,N412Q8HXR,8BRW,320,32400.9
19-Oct-22,82150,5963HQRGO,H0T2,15,23643.9
19-Oct-22,82151,2DRLJ6SJW,8BUI,420,26708.85
19-Oct-22,82152,L16P59HNF,X124,25,41157.9
19-Oct-22,82153,L1F26RIU7,7K22,45,28898.1
19-Oct-22,82154,TWQ1SW3U3,LAC7,355,35944.4
19-Oct-22,82155,GD9LWTGMQ,WRDO,485,11721
19-Oct-22,82156,J9P4D8TPO,PFOC,380,6251.2
19-Oct-22,82157,0VJ5QCEV3,FVFQ,195,3125.6
19-Oct-22,82158,95IESR3YT,6RPP,260,12893.1
19-Oct-22,82159,QZ7HF3Z8X,ZW8L,205,33990.9
19-Oct-22,82160,OXRCVTDKP,K9HK,115,2344.2
19-Oct-22,82161,9AD6M2P1B,4M0J,245,34772.3
19-Oct-22,82162,6N975KOFI,S9AH,125,12111.7
19-Oct-22,82163,V5F5RSY8Z,5NMC,220,4297.7
19-Oct-22,82164,E1HK5W9Q8,B71G,275,16555.4
19-Oct-22,82165,WXOU5A9E2,TM7I,155,17912.4
19-Oct-22,82166,R7Y2TXC9E,2FBS,365,24426
19-Oct-22,82167,9QP6SX9C1,M5DE,55,6785
19-Oct-22,82168,QH7IF7LR6,9AWK,115,5970.8
19-Oct-22,82169,2KNCCMQ6J,VGBI,300,15741.2
19-Oct-22,82170,POPOSJYMC,RNHH,175,29647.5
19-Oct-22,82171,BH5HW5EOW,OEDL,205,6324.8
19-Oct-22,82172,0GP8DY6DA,56SV,110,16207.3
19-Oct-22,82173,ZDSH3BV1Q,18K3,345,5138.9
19-Oct-22,82174,WWQRF77XW,CBFO,180,28461.6
19-Oct-22,82175,YLDVD1CCG,YDNF,210,15416.7
19-Oct-22,82176,I1SFS4WI3,5MLM,410,13044.9
19-Oct-22,82177,UFAT5V6QG,0BGD,455,9882.5
19-Oct-22,82178,L776QUYEI,8KXZ,145,14598.05
19-Oct-22,82179,7DZ0L6J6T,K048,475,17090.4
19-Oct-22,82180,Z84APVTNM,UXED,210,11037.55
19-Oct-22,82181,KXDUGXZIL,6J0E,360,34180.8
19-Oct-22,82182,4VL2PYYV1,DC6M,195,32400.55
19-Oct-22,82183,JHIM3ZT8I,6KVF,215,13885.95
19-Oct-22,82184,X1VR1ALPN,G9SO,130,2492.35
19-Oct-22,82185,HNYWX1AID,VAXH,95,1780.25
19-Oct-22,82186,AMPLJA53X,279R,135,21006.95
19-Oct-22,82187,IENWD3X4M,R7GS,445,33195.9
19-Oct-22,82188,K9AQGB7H6,Q00Q,365,47147.8
19-Oct-22,82189,XGBXRLMIS,B2AY,80,962.2
19-Oct-22,82190,23GGEXF9W,Z2QI,40,29347.1
19-Oct-22,82191,4VAR5BKO3,P3W5,485,33677
19-Oct-22,82192,FMX27KOKV,CQB7,335,29828.2
19-Oct-22,82193,SQP19D20R,UAJU,50,27422.7
19-Oct-22,82194,4NPCXVRA4,RE78,345,16357.4
19-Oct-22,82195,WFWB5WXSI,GNA7,285,24055
19-Oct-22,82196,2LEUL5UX3,RFQ4,75,47628.9
19-Oct-22,82197,29DSO7NR0,UL7V,90,35120.3
19-Oct-22,82198,AUCRG8X82,BZG6,470,2226.35
19-Oct-22,82199,0CWMXIG89,KKX1,115,25125.95
19-Oct-22,82200,ZY4LWJEXZ,NIGS,190,4134.65
19-Oct-22,82201,QLLHZME7V,NG5R,135,4770.75
19-Oct-22,82202,4IZDZVKTR,JHX0,145,14383.6
19-Oct-22,82203,Y1H22XELN,KERY,235,13869.9
19-Oct-22,82204,UFAGYNCRS,OASH,30,10530.85
19-Oct-22,82205,FCQK45QLP,9CJ5,475,19006.9
19-Oct-22,82206,REUKIBK6J,1JX4,280,3082.2
19-Oct-22,82207,DTJ4AK9WR,7SZH,85,15154.15
19-Oct-22,82208,NXLHLPAK4,ZLXY,445,17465.8
19-Oct-22,82209,PWJC4KKUF,P2HK,490,3595.9
19-Oct-22,82210,MLRD11FHP,OEO0,390,32632
19-Oct-22,82211,TZKHJUFTD,WA3F,345,12237
19-Oct-22,82212,UNK77SX0C,RE9V,255,7750.1
19-Oct-22,82213,A1ATHN8A3,521C,165,13868.6
19-Oct-22,82214,N2Z2TQHEY,XKQD,380,13460.7
19-Oct-22,82215,PCLZHTLLH,1A61,475,8973.8
19-Oct-22,82216,L6FJ8DHK4,5SK3,455,31816.2
19-Oct-22,82217,SVH84XNDL,7CDP,460,407.9
19-Oct-22,82218,2OEML55YA,U167,125,7033.55
19-Oct-22,82219,RMHH6CD1C,LC24,315,9442.3
19-Oct-22,82220,MXSFHT7CZ,I3Y2,410,9538.65
19-Oct-22,82221,GLLCSPUX2,QYEQ,425,7515.3
19-Oct-22,82222,FYZDQLIPW,6L5D,255,6455.45
19-Oct-22,82223,WZSBU8QFR,LV62,355,1927
19-Oct-22,82224,NQY5O55A2,DW51,470,2216.05
19-Oct-22,82225,7SEPNCPQD,VC4E,250,2505.1
19-Oct-22,82226,UCI0YWWRA,RRM3,280,28570.5
19-Oct-22,82227,HPIG3P1F4,T9H9,140,38366.1
19-Oct-22,82228,ZEI7NZX2B,RDKW,420,37957.95
19-Oct-22,82229,TI32J6NX0,ZHOO,210,39998.7
19-Oct-22,82230,AWF7S17QH,TF37,310,14693.4
19-Oct-22,82231,AYWFU18YN,JTS3,75,2857.05
19-Oct-22,82232,MU97GOKAI,JUSF,90,9387.45
19-Oct-22,82233,Y9NX4ZRLC,TUAG,420,25305.3
19-Oct-22,82234,1EQXB9B9E,BYGO,285,27971.55
19-Oct-22,82235,OLT7ZIFWD,3KDW,290,44937.9
19-Oct-22,82236,YV1EHFQ84,ZX8D,40,3668.4
19-Oct-22,82237,PJB0K76LS,WHUG,85,29347.2
19-Oct-22,82238,WFHMBJ62Q,QYR7,325,34391.25
19-Oct-22,82239,2UAMKFAYD,J9CV,250,26595.9
19-Oct-22,82240,ETB7ZL21P,R60H,470,21093.3
19-Oct-22,82241,GAE4IKS3U,YHQQ,90,36245.3
19-Oct-22,82242,QLLHZME7V,TEV5,140,9559.2
19-Oct-22,82243,DIUAKLO72,BY4S,420,17525.2
19-Oct-22,82244,PCN3BZDOO,IO2T,190,4381.3
19-Oct-22,82245,8AQ4I5W9E,H6B5,340,35050.4
19-Oct-22,82246,23CIEM5O0,7ZN6,55,29075.9
19-Oct-22,82247,P2X3I7QKD,V9NI,300,22304.8
19-Oct-22,82248,TV4JBG93Z,H9N6,60,21759.75
19-Oct-22,82249,X27M6JFAB,KXVL,480,1527
19-Oct-22,82250,WPAFVJKFC,V3V8,360,27104.25
